"caminho","tipo","objetivo","disciplina","classificação","página","serviço","prioridade","esforço","risco"
"storage/content/oab/36-exame/provas/caderno-de-provas-direito-civil-nlf4em.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/36-exame/provas/caderno-de-provas-direito-constitucional-zagls9.pdf","prova PDF","OAB","Direito Constitucional","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/36-exame/provas/caderno-de-provas-direito-empresarial-13e59d.pdf","prova PDF","OAB","Direito Empresarial","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/36-exame/provas/caderno-de-provas-direito-penal-g0rvr8.pdf","prova PDF","OAB","Direito Penal","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/36-exame/provas/caderno-de-provas-direito-trabalho-3l9xqq.pdf","prova PDF","OAB","Direito do Trabalho","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/36-exame/provas/caderno-de-provas-direito-tributario-1wnl44.pdf","prova PDF","OAB","Direito Tributário","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/36-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/37-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-1ftur1.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-uivq1.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/37-exame/provas/caderno-de-prova-tipo-1-13eodq.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/provas/caderno-de-prova-tipo-2-v4rbxg.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/provas/caderno-de-prova-tipo-3-1ptjgk.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/provas/caderno-de-prova-tipo-4-1mmfzo.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/provas/caderno-de-provas-direito-administrativo-1831hr.pdf","prova PDF","OAB","Direito Administrativo","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/provas/caderno-de-provas-direito-civil-b96k0w.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/provas/caderno-de-provas-direito-constitucional-kiul4n.pdf","prova PDF","OAB","Direito Constitucional","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/37-exame/provas/caderno-de-provas-direito-do-trabalho-1phi1s.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/provas/caderno-de-provas-direito-empresarial-piv8cj.pdf","prova PDF","OAB","Direito Empresarial","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/provas/caderno-de-provas-direito-penal-g5hmqx.pdf","prova PDF","OAB","Direito Penal","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/37-exame/provas/caderno-de-provas-direito-tributario-1tfph6.pdf","prova PDF","OAB","Direito Tributário","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/37-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/38-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-usmjo3.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-1mpipe.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/38-exame/provas/caderno-de-prova-tipo-1-1nbviw.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/provas/caderno-de-prova-tipo-2-1mav4h.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/provas/caderno-de-prova-tipo-3-7avmbn.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/provas/caderno-de-prova-tipo-4-1l5upb.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/provas/caderno-de-provas-direito-administrativo-1bumpr.pdf","prova PDF","OAB","Direito Administrativo","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/provas/caderno-de-provas-direito-civil-5fj6zx.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/provas/caderno-de-provas-direito-constitucional-18w6wa.pdf","prova PDF","OAB","Direito Constitucional","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/38-exame/provas/caderno-de-provas-direito-do-trabalho-hk3g3g.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/provas/caderno-de-provas-direito-empresarial-fury8p.pdf","prova PDF","OAB","Direito Empresarial","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/provas/caderno-de-provas-direito-penal-1mu7gw.pdf","prova PDF","OAB","Direito Penal","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/38-exame/provas/caderno-de-provas-direito-tributario-1cunam.pdf","prova PDF","OAB","Direito Tributário","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/38-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/39-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-1yuivs.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-8lt9zn.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/39-exame/provas/caderno-de-prova-tipo-1-1pymkz.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/provas/caderno-de-prova-tipo-2-1vjx7k.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/provas/caderno-de-prova-tipo-3-dyajpx.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/provas/caderno-de-prova-tipo-4-1eaotd.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/provas/caderno-de-provas-direito-administrativo-1djqac.pdf","prova PDF","OAB","Direito Administrativo","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/provas/caderno-de-provas-direito-civil-1nar5n.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/provas/caderno-de-provas-direito-constitucional-18zaa7.pdf","prova PDF","OAB","Direito Constitucional","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/39-exame/provas/caderno-de-provas-direito-do-trabalho-164r3l.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/provas/caderno-de-provas-direito-empresarial-i3q3x5.pdf","prova PDF","OAB","Direito Empresarial","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/provas/caderno-de-provas-direito-penal-cvz7rh.pdf","prova PDF","OAB","Direito Penal","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/39-exame/provas/caderno-de-provas-direito-tributario-1nrwxp.pdf","prova PDF","OAB","Direito Tributário","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/39-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/4-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/40-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-666q9e.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-11gyjn.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/40-exame/provas/caderno-de-prova-tipo-1-v2h0ss.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/provas/caderno-de-prova-tipo-2-1u8tfi.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/provas/caderno-de-prova-tipo-3-1m9zvk.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/provas/caderno-de-prova-tipo-4-1wkrzb.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/provas/caderno-de-provas-direito-administrativo-1375r6.pdf","prova PDF","OAB","Direito Administrativo","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/provas/caderno-de-provas-direito-civil-1w4h9u.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/provas/caderno-de-provas-direito-constitucional-1dil97.pdf","prova PDF","OAB","Direito Constitucional","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/40-exame/provas/caderno-de-provas-direito-do-trabalho-17epf5.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/provas/caderno-de-provas-direito-empresarial-8dlhhq.pdf","prova PDF","OAB","Direito Empresarial","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/provas/caderno-de-provas-direito-penal-1eev3u.pdf","prova PDF","OAB","Direito Penal","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/40-exame/provas/caderno-de-provas-direito-tributario-1std0g.pdf","prova PDF","OAB","Direito Tributário","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/40-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/41-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-1agscl.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/41-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-gdwb78.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/41-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/41-exame/provas/caderno-de-prova-tipo-1-19epxk.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/41-exame/provas/caderno-de-prova-tipo-2-9nh7u7.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/41-exame/provas/caderno-de-prova-tipo-3-9n0sub.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/41-exame/provas/caderno-de-prova-tipo-4-13yqqo.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/41-exame/provas/caderno-de-provas-direito-administrativo-402my0.pdf","prova PDF","OAB","Direito Administrativo","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/41-exame/provas/caderno-de-provas-direito-civil-1o4o4r.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/41-exame/provas/caderno-de-provas-direito-constitucional-qkez6x.pdf","prova PDF","OAB","Direito Constitucional","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/41-exame/provas/caderno-de-provas-direito-empresarial-172s0s.pdf","prova PDF","OAB","Direito Empresarial","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/41-exame/provas/caderno-de-provas-direito-penal-ksdt00.pdf","prova PDF","OAB","Direito Penal","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/41-exame/provas/caderno-de-provas-direito-tributario-hm4xng.pdf","prova PDF","OAB","Direito Tributário","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/41-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/42-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-oz8qn8.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-d8co1o.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/42-exame/provas/caderno-de-prova-tipo-1-1l67c6.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/provas/caderno-de-prova-tipo-2-mfr81p.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/provas/caderno-de-prova-tipo-3-1muvj0.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/provas/caderno-de-prova-tipo-4-1ib9o8.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/provas/caderno-de-provas-direito-administrativo-157co2.pdf","prova PDF","OAB","Direito Administrativo","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/provas/caderno-de-provas-direito-civil-3gfgry.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/provas/caderno-de-provas-direito-constitucional-d1ziy9.pdf","prova PDF","OAB","Direito Constitucional","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/42-exame/provas/caderno-de-provas-direito-do-trabalho-1twwac.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/provas/caderno-de-provas-direito-empresarial-3gflxd.pdf","prova PDF","OAB","Direito Empresarial","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/provas/caderno-de-provas-direito-penal-1uveat.pdf","prova PDF","OAB","Direito Penal","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/42-exame/provas/caderno-de-provas-direito-tributario-r6a39c.pdf","prova PDF","OAB","Direito Tributário","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/42-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/43-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-99gv56.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-atualizado-em-30-04-2025-dojv0d.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/43-exame/provas/caderno-de-prova-tipo-1-wjxb32.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/provas/caderno-de-prova-tipo-2-42gb3k.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/provas/caderno-de-prova-tipo-3-g7aski.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/provas/caderno-de-prova-tipo-4-78iugs.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/provas/caderno-de-provas-direito-administrativo-gmo2xi.pdf","prova PDF","OAB","Direito Administrativo","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/provas/caderno-de-provas-direito-civil-18xvwr.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/provas/caderno-de-provas-direito-constitucional-1bglgz.pdf","prova PDF","OAB","Direito Constitucional","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/43-exame/provas/caderno-de-provas-direito-do-trabalho-148sas.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/provas/caderno-de-provas-direito-empresarial-9o7pp5.pdf","prova PDF","OAB","Direito Empresarial","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/provas/caderno-de-provas-direito-penal-1791h6.pdf","prova PDF","OAB","Direito Penal","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/43-exame/provas/caderno-de-provas-direito-tributario-vm5lsm.pdf","prova PDF","OAB","Direito Tributário","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/43-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/44-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-1ehcwq.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-lt9f0s.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/44-exame/provas/caderno-de-prova-tipo-1-bmn0xq.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/provas/caderno-de-prova-tipo-2-rwnkr7.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/provas/caderno-de-prova-tipo-3-1asweo.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/provas/caderno-de-prova-tipo-4-1kws1b.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/provas/caderno-de-provas-direito-administrativo-7xzvov.pdf","prova PDF","OAB","Direito Administrativo","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/provas/caderno-de-provas-direito-civil-11y2o9.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/provas/caderno-de-provas-direito-constitucional-bmq3a.pdf","prova PDF","OAB","Direito Constitucional","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/44-exame/provas/caderno-de-provas-direito-do-trabalho-9htmgy.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/provas/caderno-de-provas-direito-empresarial-1wr9ta.pdf","prova PDF","OAB","Direito Empresarial","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/provas/caderno-de-provas-direito-penal-1xaiqz.pdf","prova PDF","OAB","Direito Penal","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/44-exame/provas/caderno-de-provas-direito-tributario-195his.pdf","prova PDF","OAB","Direito Tributário","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/44-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/45-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-iamkq5.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-atualizado-em-22.12.2025-ghhg7q.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/45-exame/provas/caderno-de-prova-tipo-1-1e6sag.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/provas/caderno-de-prova-tipo-2-17lo3v.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/provas/caderno-de-prova-tipo-3-1kg5po.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/provas/caderno-de-prova-tipo-4-hp2j7m.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/provas/caderno-de-provas-direito-administrativo-18f4gb.pdf","prova PDF","OAB","Direito Administrativo","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/provas/caderno-de-provas-direito-civil-6ysmi2.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/provas/caderno-de-provas-direito-constitucional-jo56bf.pdf","prova PDF","OAB","Direito Constitucional","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/45-exame/provas/caderno-de-provas-direito-do-trabalho-1gjqe9.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/provas/caderno-de-provas-direito-empresarial-1nc4hy.pdf","prova PDF","OAB","Direito Empresarial","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/provas/caderno-de-provas-direito-penal-175dyx.pdf","prova PDF","OAB","Direito Penal","pronto para conectar","Provas","provasService/storage público","Alta","médio","alto"
"storage/content/oab/45-exame/provas/caderno-de-provas-direito-tributario-11v67s.pdf","prova PDF","OAB","Direito Tributário","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/45-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/46-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-1kizjh.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/46-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-atualizado-em-04.05.2026-1wy91d.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/46-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/46-exame/provas/caderno-de-prova-tipo-1-1dfntz.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/46-exame/provas/caderno-de-prova-tipo-2-1liuy6.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/46-exame/provas/caderno-de-prova-tipo-3-18v5bp.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/46-exame/provas/caderno-de-prova-tipo-4-8l7j5p.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/46-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/47-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/5-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/6-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/7-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-9rqav3.pdf","gabarito/padrão de resposta","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/7-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
