"caminho","nome do arquivo","extensão","tamanho","hash","origem","formato","tipo","subtipo","objetivo","concurso","cargo","banca","ano","disciplina","assunto","subassunto","título","descrição","capítulos","questões","flashcards","mapas","simulados","leis citadas","data/versão","situação","confiança","evidência","componentes","rota","tabelas","conectado","órfão","duplicado","mock","precisa atualização","revisão humana","ação"
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_1.pdf","ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_1.pdf",".pdf","1268169","0a52be892b45fdc3f633bc1811a1152c2ae6f8fa11441e4f9a9735bf01f27142","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Civil","Polícia Civil","Delegado","FGV","2021","multidisciplinar ou não identificada","ns001 delegado de policia 4a classe prova objetivans001 tipo 1","não identificado","ns001 delegado de policia 4a classe prova objetivans001 tipo 1","","0","0","0","0","0","","2021","disponível ao aluno","média","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pcam-delegado-2021-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_2.pdf","ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_2.pdf",".pdf","1267507","0a28d9ed3395182986f7df4b75275b882066c2a1aa4770fbeef460335bb03af2","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Civil","Polícia Civil","Delegado","FGV","2021","multidisciplinar ou não identificada","ns001 delegado de policia 4a classe prova objetivans001 tipo 2","não identificado","ns001 delegado de policia 4a classe prova objetivans001 tipo 2","","0","0","0","0","0","","2021","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_3.pdf","ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_3.pdf",".pdf","1268933","a02cfafb1dab5b461c2050f101a7e5109bb240a2af3a3b625ea9e35f74cfe9da","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Civil","Polícia Civil","Delegado","FGV","2021","multidisciplinar ou não identificada","ns001 delegado de policia 4a classe prova objetivans001 tipo 3","não identificado","ns001 delegado de policia 4a classe prova objetivans001 tipo 3","","0","0","0","0","0","","2021","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_4.pdf","ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_4.pdf",".pdf","1268944","aa5ee6a268ea7d2ceccf11e54205e161f654e9a86f730de6515d71936f71c2fb","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Civil","Polícia Civil","Delegado","FGV","2021","multidisciplinar ou não identificada","ns001 delegado de policia 4a classe prova objetivans001 tipo 4","não identificado","ns001 delegado de policia 4a classe prova objetivans001 tipo 4","","0","0","0","0","0","","2021","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/ns002_-_delegado_de_policia_-_4a_classe_prova_discursivans002_tipo_1.pdf","ns002_-_delegado_de_policia_-_4a_classe_prova_discursivans002_tipo_1.pdf",".pdf","944619","247bd87e3d7ae65bb787900d23a274df14ea6c46aa546b9988444f48706f30d1","material-provas","PDF","prova","prova discursiva","Polícia Civil","Polícia Civil","Delegado","FGV","2021","multidisciplinar ou não identificada","ns002 delegado de policia 4a classe prova discursivans002 tipo 1","não identificado","ns002 delegado de policia 4a classe prova discursivans002 tipo 1","","0","0","0","0","0","","2021","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-1.pdf","oficial-da-policia-militarof-pm-tipo-1.pdf",".pdf","546724","b22b97e63bf9331487e104b29ff214fbf91787e7da17f71e181dd7a321144bb6","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Oficial","FGV","1995","multidisciplinar ou não identificada","oficial da policia militarof pm tipo 1","não identificado","oficial da policia militarof pm tipo 1","","0","0","0","0","0","","1995","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-2.pdf","oficial-da-policia-militarof-pm-tipo-2.pdf",".pdf","533858","3b23c30aa129a472cbbccc41ab9c0fffc33e39a890b0b7c7d722aec1099ad3f1","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Oficial","FGV","2013","multidisciplinar ou não identificada","oficial da policia militarof pm tipo 2","não identificado","oficial da policia militarof pm tipo 2","","0","0","0","0","0","","2013","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-3.pdf","oficial-da-policia-militarof-pm-tipo-3.pdf",".pdf","556554","9a9d0cac766c3c413c2aa17212fdfd10b7279b5a01c9d9e838f1b64a697b8da2","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Oficial","FGV","1995","multidisciplinar ou não identificada","oficial da policia militarof pm tipo 3","não identificado","oficial da policia militarof pm tipo 3","","0","0","0","0","0","","1995","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-4.pdf","oficial-da-policia-militarof-pm-tipo-4.pdf",".pdf","558388","44c6ac47f60ebcdf930d5c5afa1af13fa13114dff1a7b9ee9844a2315a6aa5a4","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Oficial","FGV","2023","multidisciplinar ou não identificada","oficial da policia militarof pm tipo 4","não identificado","oficial da policia militarof pm tipo 4","","0","0","0","0","0","","2023","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pcam2021e01_gabarito_definitivo.pdf","pcam2021e01_gabarito_definitivo.pdf",".pdf","89013","1b9b7aff287219efde78779bb2ebdc6ef72442db5b6b58fa549eb33dc8d96a90","material-provas","PDF","gabarito","gabarito definitivo","não identificado","não identificado","não identificado","FGV","2021","multidisciplinar ou não identificada","pcam2021e01 gabarito definitivo","não identificado","pcam2021e01 gabarito definitivo","","0","0","0","0","0","","2021","disponível ao aluno; requer revisão humana","baixa","sem metadados suficientes; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pcam-delegado-2021-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"material-provas/fgv/provas PM/pcrj2021e1_gabarito_definitivo.pdf","pcrj2021e1_gabarito_definitivo.pdf",".pdf","93241","525309012d9098b766df98841e7853a8b8fdc5a40eb41f573ec458cb07cadac8","material-provas","PDF","gabarito","gabarito definitivo","não identificado","não identificado","não identificado","FGV","2021","multidisciplinar ou não identificada","pcrj2021e1 gabarito definitivo","não identificado","pcrj2021e1 gabarito definitivo","","0","0","0","0","0","","2021","disponível ao aluno; requer revisão humana","baixa","sem metadados suficientes; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pcrj-inspetor-2021-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"material-provas/fgv/provas PM/pcrj2021e2_gabarito_definitivo.pdf","pcrj2021e2_gabarito_definitivo.pdf",".pdf","93749","bbb352ded42cc3ef9ec4cd923a4f12c94163d865d76d8becece4ba4506a925e7","material-provas","PDF","gabarito","gabarito definitivo","não identificado","não identificado","não identificado","FGV","2021","multidisciplinar ou não identificada","pcrj2021e2 gabarito definitivo","não identificado","pcrj2021e2 gabarito definitivo","","0","0","0","0","0","","2021","disponível ao aluno; requer revisão humana","baixa","sem metadados suficientes; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pcrj-investigador-2021-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-1.pdf","pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-1.pdf",".pdf","697279","36dbd5299eaacc939e1582072b63dfcb9dc3ef369effc97549ad5f0689c652a3","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Civil","Polícia Civil","Delegado","FGV","2019","multidisciplinar ou não identificada","pcrn delegado de policia civil substituto deleg 01 tipo 1","não identificado","pcrn delegado de policia civil substituto deleg 01 tipo 1","","0","0","0","0","0","","2019","disponível ao aluno","média","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pcrn-delegado-2021-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-2.pdf","pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-2.pdf",".pdf","698021","c292ddbbcff82e99f2e89df3f30da7e419b8a80f44ba0642bbd03235efffd9f0","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Civil","Polícia Civil","Delegado","FGV","1988","multidisciplinar ou não identificada","pcrn delegado de policia civil substituto deleg 01 tipo 2","não identificado","pcrn delegado de policia civil substituto deleg 01 tipo 2","","0","0","0","0","0","","1988","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-3.pdf","pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-3.pdf",".pdf","704878","dc18c7fb60b84c39cd8e47d19b233be760a27a076032d83a797aa3a3cecf3c1c","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Civil","Polícia Civil","Delegado","FGV","2020","multidisciplinar ou não identificada","pcrn delegado de policia civil substituto deleg 01 tipo 3","não identificado","pcrn delegado de policia civil substituto deleg 01 tipo 3","","0","0","0","0","0","","2020","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-4 (1).pdf","pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-4 (1).pdf",".pdf","698141","e891aafacb565c58ba93d3f1d81623cfefffd6633cd7fb403f1b08a21f84a10d","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Civil","Polícia Civil","Delegado","FGV","2020","multidisciplinar ou não identificada","pcrn delegado de policia civil substituto deleg 01 tipo 4 (1)","não identificado","pcrn delegado de policia civil substituto deleg 01 tipo 4 (1)","","0","0","0","0","0","","2020","órfão; duplicado","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","true","false","false","false","Revisar duplicidade antes de publicar ou importar."
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-4.pdf","pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-4.pdf",".pdf","698141","e891aafacb565c58ba93d3f1d81623cfefffd6633cd7fb403f1b08a21f84a10d","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Civil","Polícia Civil","Delegado","FGV","2020","multidisciplinar ou não identificada","pcrn delegado de policia civil substituto deleg 01 tipo 4","não identificado","pcrn delegado de policia civil substituto deleg 01 tipo 4","","0","0","0","0","0","","2020","órfão; duplicado","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","true","false","false","false","Revisar duplicidade antes de publicar ou importar."
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-02-tipo-1-discursiva.pdf","pcrn-delegado-de-policia-civil-substituto-deleg-02-tipo-1-discursiva.pdf",".pdf","317347","a5ed03b88f5110578ba2e91f2fc4da2b7df31d4fdc1c82ecc7811320c5f9c51d","material-provas","PDF","prova","prova discursiva","Polícia Civil","Polícia Civil","Delegado","FGV","2021","multidisciplinar ou não identificada","pcrn delegado de policia civil substituto deleg 02 tipo 1 discursiva","não identificado","pcrn delegado de policia civil substituto deleg 02 tipo 1 discursiva","","0","0","0","0","0","","2021","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pcrn_gabarito_definitivo.pdf","pcrn_gabarito_definitivo.pdf",".pdf","668502","c80dcd8fd2d207e556ef1c0cd9ea8ac0ddb644b0f8f68d49ae73a36a38424f2e","material-provas","PDF","gabarito","gabarito definitivo","Polícia Civil","Polícia Civil","não identificado","FGV","2021","multidisciplinar ou não identificada","pcrn gabarito definitivo","não identificado","pcrn gabarito definitivo","","0","0","0","0","0","","2021","disponível ao aluno","média","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pcrn-delegado-2021-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"material-provas/fgv/provas PM/pcscdelegado2024_gabarito_definitivo_20240220.pdf","pcscdelegado2024_gabarito_definitivo_20240220.pdf",".pdf","561780","f634b847fa4c0b754c2d4259fc19fa9b03a465594c23274282c07a0f58073d5c","material-provas","PDF","gabarito","gabarito definitivo","Polícia Civil","Polícia Civil","Delegado","FGV","2023","multidisciplinar ou não identificada","pcscdelegado2024 gabarito definitivo 20240220","não identificado","pcscdelegado2024 gabarito definitivo 20240220","","0","0","0","0","0","","2023","disponível ao aluno","média","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pcsc-delegado-2024-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-1.pdf","pm-sargentocnm001-tipo-1.pdf",".pdf","475149","a986cb4bccf95a49d9a53611f4706adbd0502681763c7c5891b2396b161e82d9","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Sargento","FGV","2025","multidisciplinar ou não identificada","pm sargentocnm001 tipo 1","não identificado","pm sargentocnm001 tipo 1","","0","0","0","0","0","","2025","disponível ao aluno","média","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pmesp-sargento-2024-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-2.pdf","pm-sargentocnm001-tipo-2.pdf",".pdf","474512","27bcd3e8eaf206b17cc4424cf201fbb033a316993762b13fd2243cced3d0586f","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Sargento","FGV","2025","multidisciplinar ou não identificada","pm sargentocnm001 tipo 2","não identificado","pm sargentocnm001 tipo 2","","0","0","0","0","0","","2025","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-3.pdf","pm-sargentocnm001-tipo-3.pdf",".pdf","474842","96da808dd1cc67d07efd4282f6f560505fed3e13ad620ca01b9635df56d3bd8d","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Sargento","FGV","2025","multidisciplinar ou não identificada","pm sargentocnm001 tipo 3","não identificado","pm sargentocnm001 tipo 3","","0","0","0","0","0","","2025","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-4.pdf","pm-sargentocnm001-tipo-4.pdf",".pdf","475237","bfd6fc5cde6900f99a4101bcef75ac5cdb47447ed99032821bc63ec5fb7fa0c5","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Sargento","FGV","2025","multidisciplinar ou não identificada","pm sargentocnm001 tipo 4","não identificado","pm sargentocnm001 tipo 4","","0","0","0","0","0","","2025","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pmac2023-gabaritos-definitivo-final-para-publicacao-1.pdf","pmac2023-gabaritos-definitivo-final-para-publicacao-1.pdf",".pdf","457097","5b54545bde9c3a3bd09c91cea70e0ae29df3c421a167bcfc3a27b3d1d2c327c6","material-provas","PDF","gabarito","gabarito definitivo","não identificado","não identificado","não identificado","FGV","2023","multidisciplinar ou não identificada","pmac2023 gabaritos definitivo final para publicacao 1","não identificado","pmac2023 gabaritos definitivo final para publicacao 1","","0","0","0","0","0","","2023","disponível ao aluno; requer revisão humana","baixa","sem metadados suficientes; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pmac-oficial-combatente-2023-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"material-provas/fgv/provas PM/pmam2021_gabarito_definitivo_retificado_26.04.2022.pdf","pmam2021_gabarito_definitivo_retificado_26.04.2022.pdf",".pdf","381032","5db6fab43d026a564df77f5fdc339655c52416af4d72702c7e47092d68eeca48","material-provas","PDF","gabarito","gabarito definitivo","não identificado","não identificado","não identificado","FGV","2022","multidisciplinar ou não identificada","pmam2021 gabarito definitivo retificado 26.04.2022","não identificado","pmam2021 gabarito definitivo retificado 26.04.2022","","0","0","0","0","0","","2022","disponível ao aluno; requer revisão humana","baixa","sem metadados suficientes; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pmam-oficial-2021-fgv/metadata.json, storage/content/militar/pmam-soldado-2021-fgv/metadata.json","","Biblioteca","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"material-provas/fgv/provas PM/pmce2021_gabarito_definitivo.pdf","pmce2021_gabarito_definitivo.pdf",".pdf","176652","324b41b889d366d47287251641ea86cfe94584f2a450a11031f4d71599494c67","material-provas","PDF","gabarito","gabarito definitivo","não identificado","não identificado","não identificado","FGV","2021","multidisciplinar ou não identificada","pmce2021 gabarito definitivo","não identificado","pmce2021 gabarito definitivo","","0","0","0","0","0","","2021","disponível ao aluno; requer revisão humana","baixa","sem metadados suficientes; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pmce-soldado-2021-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"material-provas/fgv/provas PM/pmce2021_soldado_da_pm-ce_pmce01_tipo_1.pdf","pmce2021_soldado_da_pm-ce_pmce01_tipo_1.pdf",".pdf","411682","86e9d52e497d924a46c26987c3a8bb37c96703b0950eb5dde7c0d7179c2a72f6","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Soldado","FGV","2021","multidisciplinar ou não identificada","pmce2021 soldado da pm ce pmce01 tipo 1","não identificado","pmce2021 soldado da pm ce pmce01 tipo 1","","0","0","0","0","0","","2021","disponível ao aluno","média","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pmce-soldado-2021-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"material-provas/fgv/provas PM/pmce2021_soldado_da_pm-ce_pmce01_tipo_2.pdf","pmce2021_soldado_da_pm-ce_pmce01_tipo_2.pdf",".pdf","411639","566b69297028b525f7788c91d86f25e1f994d42c94ef417d24f5922337c951c5","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Soldado","FGV","2021","multidisciplinar ou não identificada","pmce2021 soldado da pm ce pmce01 tipo 2","não identificado","pmce2021 soldado da pm ce pmce01 tipo 2","","0","0","0","0","0","","2021","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pmce2021_soldado_da_pm-ce_pmce01_tipo_3.pdf","pmce2021_soldado_da_pm-ce_pmce01_tipo_3.pdf",".pdf","411424","244e6a30b5835e79413c0f6f7625e103ccbbc37c9f942e323c9308797a004c24","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Soldado","FGV","2021","multidisciplinar ou não identificada","pmce2021 soldado da pm ce pmce01 tipo 3","não identificado","pmce2021 soldado da pm ce pmce01 tipo 3","","0","0","0","0","0","","2021","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pmce2021_soldado_da_pm-ce_pmce01_tipo_4.pdf","pmce2021_soldado_da_pm-ce_pmce01_tipo_4.pdf",".pdf","411205","adad017701a07b004891781550b0ff2a2cd248d1eb5adf601770d8cc82906426","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Soldado","FGV","2021","multidisciplinar ou não identificada","pmce2021 soldado da pm ce pmce01 tipo 4","não identificado","pmce2021 soldado da pm ce pmce01 tipo 4","","0","0","0","0","0","","2021","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pmerj-cfo-prova-discursiva.pdf","pmerj-cfo-prova-discursiva.pdf",".pdf","309542","4a11d49045304892536e8ba73552745c1efbd061c3af4255fd9660513c9bef80","material-provas","PDF","prova","prova discursiva","Polícia Militar","Polícia Militar","Oficial","FGV","1988","multidisciplinar ou não identificada","pmerj cfo prova discursiva","não identificado","pmerj cfo prova discursiva","","0","0","0","0","0","","1988","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pmerj-gabarito-definitivo-para-publicacao-oficial-da-pm.pdf","pmerj-gabarito-definitivo-para-publicacao-oficial-da-pm.pdf",".pdf","195064","7d695a5b79f05b51a64e884ee48e380ac94fa4af7bd97dbabab6cb9f30431cb6","material-provas","PDF","gabarito","gabarito definitivo","Polícia Militar","Polícia Militar","Oficial","FGV","","multidisciplinar ou não identificada","pmerj gabarito definitivo para publicacao oficial da pm","não identificado","pmerj gabarito definitivo para publicacao oficial da pm","","0","0","0","0","0","","não identificada","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pmerj-gabarito-definitivo.pdf","pmerj-gabarito-definitivo.pdf",".pdf","144592","154d08acaccc1d8d20ed6637c4dd0346726d6144e34a0cf1ed81c6be2fe1b606","material-provas","PDF","gabarito","gabarito definitivo","Polícia Militar","Polícia Militar","não identificado","FGV","2024","multidisciplinar ou não identificada","pmerj gabarito definitivo","não identificado","pmerj gabarito definitivo","","0","0","0","0","0","","2024","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pmerj2021-curso-de-formacao-de-oficiais-da-pmerj-pmcfo01-tipo-1.pdf","pmerj2021-curso-de-formacao-de-oficiais-da-pmerj-pmcfo01-tipo-1.pdf",".pdf","517987","6624711931f560e6535ee562bb46b766f83023bcf6dc637ea4de422c28e8b461","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Oficial","FGV","2021","multidisciplinar ou não identificada","pmerj2021 curso de formacao de oficiais da pmerj pmcfo01 tipo 1","não identificado","pmerj2021 curso de formacao de oficiais da pmerj pmcfo01 tipo 1","","0","0","0","0","0","","2021","disponível ao aluno","média","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/fgv-local/fgv-local-report.json, storage/content/militar/pmerj-cfo-2021-fgv/metadata.json, scripts/content-miner/fgv-local.ts","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"material-provas/fgv/provas PM/pmerj2021-curso-de-formacao-de-oficiais-da-pmerj-pmcfo01-tipo-2.pdf","pmerj2021-curso-de-formacao-de-oficiais-da-pmerj-pmcfo01-tipo-2.pdf",".pdf","515986","6e28637eb5c581d849d95a83f196f45379ece6dd846be7b680b2c9a69b1ef922","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Oficial","FGV","2021","multidisciplinar ou não identificada","pmerj2021 curso de formacao de oficiais da pmerj pmcfo01 tipo 2","não identificado","pmerj2021 curso de formacao de oficiais da pmerj pmcfo01 tipo 2","","0","0","0","0","0","","2021","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
"material-provas/fgv/provas PM/pmerj2021-curso-de-formacao-de-oficiais-da-pmerj-pmcfo01-tipo-3.pdf","pmerj2021-curso-de-formacao-de-oficiais-da-pmerj-pmcfo01-tipo-3.pdf",".pdf","517503","337be455df243f04f7199a9feddd444f9b589614d436fbdb3f7510f2937f244e","material-provas","PDF","prova","prova completa/multidisciplinar","Polícia Militar","Polícia Militar","Oficial","FGV","2021","multidisciplinar ou não identificada","pmerj2021 curso de formacao de oficiais da pmerj pmcfo01 tipo 3","não identificado","pmerj2021 curso de formacao de oficiais da pmerj pmcfo01 tipo 3","","0","0","0","0","0","","2021","órfão","média","metadados/diretório/nome; PDF de prova/gabarito","","Biblioteca","","false","true","false","false","false","false","Decidir se deve ser importado, exposto na interface ou arquivado como acervo interno."
